,sep,sep2,dT,peak,mult
276, 34_56, 34_56, 0.0, 12127.9726, 25, 153.357925564, 153.357925564
277, 27_31, 27_31, 0.0, 12127.9726, 196, 59.0051975112, 59.0051975112
278, 1_70, 1_70, 0.0, 12127.9726, 225, 109.581081092, 109.581081092
279, 28_42, 28_42, 0.0, 12127.9726, 121, 51.2735149305, 51.2735149305
280, 2_15, 2_15, 0.0, 12127.9726, 3025, 50.575883581, 50.575883581
281, 15_29, 15_29, 0.0, 12127.9726, 100, 74.9213810159, 74.9213810159
282, 15_25, 15_25, 0.0, 12127.9726, 36, 22.3018683821, 22.3018683821
283, 24_41, 24_41, 0.0, 12127.9726, 625, 95.7386024548, 95.7386024548
284, 24_42, 24_42, 0.0, 12127.9726, 121, 109.581081092, 109.581081092
285, 24_43, 24_43, 0.0, 12127.9726, 100, 124.171548002, 124.171548002
286, 15_26, 15_26, 0.0, 12127.9726, 64, 33.7172557207, 33.7172557207
287, 15_27, 15_27, 0.0, 12127.9726, 100, 46.9324337035, 46.9324337035
288, 15_24, 15_24, 0.0, 12127.9726, 49, 16.8586278603, 16.8586278603
289, 0_31, 0_31, 0.0, 12127.9726, 81, 93.864867407, 93.864867407
290, 2_24, 2_24, 0.0, 12127.9726, 225, 60.7846471844, 60.7846471844
291, 14_60, 14_60, 0.0, 12127.9726, 289, 118.910106103, 118.910106103
292, 24_110, 24_110, 0.0, 12127.9726, 81, 119.506150469, 119.506150469
293, 3_121, 3_121, 0.0, 12127.9726, 16, 164.101228921, 164.101228921
294, 44_70, 44_70, 0.0, 12127.9726, 9, 174.183160304, 174.183160304
295, 6_57, 6_57, 0.0, 12127.9726, 4, 147.69351148, 147.69351148
296, 6_54, 6_54, 0.0, 12127.9726, 9, 60.7846471844, 60.7846471844
297, 2_57, 2_57, 0.0, 12127.9726, 196, 103.581143715, 103.581143715
298, 2_54, 2_54, 0.0, 12127.9726, 64, 93.864867407, 93.864867407
299, 24_93, 24_93, 0.0, 12127.9726, 25, 139.275123407, 139.275123407
300, 24_92, 24_92, 0.0, 12127.9726, 100, 126.439708953, 126.439708953
301, 24_91, 24_91, 0.0, 12127.9726, 225, 114.029645268, 114.029645268
302, 24_90, 24_90, 0.0, 12127.9726, 400, 102.2, 102.2
303, 24_95, 24_95, 0.0, 12127.9726, 900, 75.8638253715, 75.8638253715
304, 24_94, 24_94, 0.0, 12127.9726, 784, 77.2559382831, 77.2559382831
305, 24_99, 24_99, 0.0, 12127.9726, 400, 95.7386024548, 95.7386024548
306, 24_98, 24_98, 0.0, 12127.9726, 576, 87.6, 87.6
307, 0_118, 0_118, 0.0, 12127.9726, 36, 154.74163413, 154.74163413
308, 2_104, 2_104, 0.0, 12127.9726, 144, 140.291743639, 140.291743639
309, 29_83, 29_83, 0.0, 12127.9726, 100, 114.029645268, 114.029645268
310, 2_113, 2_113, 0.0, 12127.9726, 81, 149.842762032, 149.842762032
311, 23_57, 23_57, 0.0, 12127.9726, 100, 157.472579624, 157.472579624
312, 24_116, 24_116, 0.0, 12127.9726, 100, 110.227582755, 110.227582755
313, 24_115, 24_115, 0.0, 12127.9726, 144, 105.282097244, 105.282097244
314, 24_114, 24_114, 0.0, 12127.9726, 196, 102.2, 102.2
315, 25_121, 25_121, 0.0, 12127.9726, 36, 114.029645268, 114.029645268
316, 5_121, 5_121, 0.0, 12127.9726, 4, 175.402660565, 175.402660565
317, 13_24, 13_24, 0.0, 12127.9726, 4, 99.3801455691, 99.3801455691
318, 14_72, 14_72, 0.0, 12127.9726, 225, 144.04017958, 144.04017958
319, 22_93, 22_93, 0.0, 12127.9726, 4, 85.5481930454, 85.5481930454
320, 4_83, 4_83, 0.0, 12127.9726, 36, 141.803008901, 141.803008901
321, 4_81, 4_81, 0.0, 12127.9726, 4, 102.547029861, 102.547029861
322, 14_73, 14_73, 0.0, 12127.9726, 225, 132.477067198, 132.477067198
323, 34_69, 34_69, 0.0, 12127.9726, 4, 161.482424224, 161.482424224
324, 34_66, 34_66, 0.0, 12127.9726, 144, 119.506150469, 119.506150469
325, 28_31, 28_31, 0.0, 12127.9726, 196, 44.6037367642, 44.6037367642
326, 0_119, 0_119, 0.0, 12127.9726, 16, 160.821059981, 160.821059981
327, 0_112, 0_112, 0.0, 12127.9726, 9, 161.482424224, 161.482424224
328, 0_113, 0_113, 0.0, 12127.9726, 169, 144.04017958, 144.04017958
329, 45_56, 45_56, 0.0, 12127.9726, 25, 160.821059981, 160.821059981
330, 34_80, 34_80, 0.0, 12127.9726, 64, 129.767638493, 129.767638493
331, 14_96, 14_96, 0.0, 12127.9726, 81, 149.842762032, 149.842762032
332, 14_97, 14_97, 0.0, 12127.9726, 81, 140.291743639, 140.291743639
